Age,Estimated Income,Credit Card Balance,Bank Loans,Superannuation Savings,Saving Accounts,Properties Owned,Default_Risk,Debt_to_Income_Ratio,Savings_to_Debt_Ratio
37,126030.66,233.03,832160.64,32997.5,80097.48,0,0,6.604691826576168,0.13586701606342577
24,15919.48,1165.88,345276.76,4138.29,83681.55,2,0,21.762183186888016,0.25348954306103005
59,204822.53,3446.88,717965.28,31427.04,33528.85,0,0,3.5221328434913874,0.0900397907906199
51,361269.3,3861.98,272547.83,7619.4,676745.8987499999,0,1,0.7651073866503465,2.4758991833568302
24,253010.88,1862.35,484643.74,47710.2,254367.37,0,0,1.92286628148165,0.6209109306094595
26,290646.58,5444.05,1028198.96,44449.14,224363.16,1,0,3.556357036783299,0.26006274636080945
43,86331.99,1690.21,196482.65,9527.85,32536.74,1,0,2.2954742500433496,0.21226104189523284
79,70220.07,3029.08,662458.18,44668.12,499155.9,1,0,9.477166001116204,0.8171804863995648
84,92465.88,26.57,66963.48,29491.8,129873.96,1,0,0.7244839934470964,2.3789112127664813
53,87221.55,802.95,438262.83,2728.2,276559.25,2,0,5.033913981120492,0.6360933295841694
50,191245.96,5238.04,793387.37,16513.92,161425.93,0,0,4.175907349885979,0.22280736996914485
85,33307.93,513.92,178106.9,19066.56,64558.9,1,0,5.36271152245126,0.46817046204097573
69,161586.76,5252.74,242336.75,7485.06,84444.51,3,0,1.5322387180731885,0.37129685393005196
33,119834.04,3593.7,591959.93,25225.64,109418.68,1,0,4.969820177972803,0.2260822319524239
43,89484.82,2669.5,1386918.08,52357.66,283889.0,3,1,15.528752027438843,0.24197569326598814
46,165293.45,2340.37,564777.49,6190.38,241583.14,0,0,3.4309760005614254,0.4368987481742364
39,80619.06,1269.9,228549.94,16862.25,203705.55,0,0,2.8506886584884517,0.9597380289794433
35,74979.15,377.66,737955.13,53063.4,211602.71,2,1,9.847174714570652,0.35846403562269574
43,146047.74,5151.74,911441.23,18441.8,74023.65,2,0,6.27598188099316,0.10087940028669401
40,105795.48,2754.12,482446.35,4258.65,100663.86,1,0,4.58621171717355,0.21624524344495494
17,173201.42,832.69,77485.32,11750.2,504298.12,2,1,0.4521787985340998,6.589055709463129
26,64025.91,1681.68,248474.4,11174.24,50265.67,0,0,3.907106982157692,0.24560532126454307
36,236680.12,739.02,648040.93,26152.72,42338.72,2,1,2.7411679105114537,0.10556943757365254
50,169087.17,1438.04,1324814.92,46738.2,328404.16,0,0,7.843604928747697,0.2828586163090514
46,311847.87,4108.37,1132511.02,10870.86,99435.44,2,1,3.6447880500193897,0.09704761675091891
55,47981.48,2650.17,270267.21,11337.46,140931.27,2,0,5.687973359721292,0.557927721833905
29,140614.48,4566.36,629518.29,18945.08,145978.8,0,1,4.509383741987311,0.26009716510695363
50,225930.71,4142.61,552212.2,25768.05,134802.89,1,0,2.462501932561536,0.2886119585953457
50,348711.69,4303.04,1705090.3875000002,10768.48,378382.04,0,1,4.902025015278381,0.2276540239862224
46,291586.71,5140.43,1121859.89,12144.92,404551.87,1,1,3.865060653827466,0.36973939835314484
68,116238.09,1413.9,752085.34,53102.4,50586.99,2,1,6.482378022556977,0.1376102945899526
50,131067.01,968.7,127564.75,15853.86,214604.36,0,0,0.9806697352751085,1.7929684998846611
58,86055.55,349.5,537839.54,34408.44,150224.05,2,0,6.253972463135731,0.343061885723489
17,97432.26,480.91,213847.08,6109.81,18395.38,3,0,2.1997641232996137,0.11433446310739394
53,162007.5,1583.6,350347.68,11857.04,24284.01,2,0,2.172314738515192,0.10269319427021587
80,96994.77,5789.98,1005650.35,12016.69,188724.4,2,0,10.427782137119351,0.19847032551062552
35,161205.73,4269.23,780104.62,29036.0,269977.63,1,0,4.865669787296022,0.3812126689171638
41,51237.92,2470.24,464882.52,15311.94,165798.07,1,0,9.121228184126132,0.3875223128621026
58,266528.75,7274.74,1237588.24,24360.19,0.0,1,1,4.670651777716287,0.019568555594322842
58,294510.42,386.52,227473.12,50943.2,330127.18,2,1,0.7736895692858677,1.6723835235431623
73,42998.48,755.89,194924.86,9205.2,341623.65,1,0,4.550875984453404,1.7928542135380536
23,58825.36,5528.43,351066.78,33834.06,128077.17,0,0,6.061929922740805,0.4540464128881234
47,151760.17,2938.66,304776.8,54693.79,167729.15,3,1,2.0276430897514146,0.7228178174154221
24,142413.0,800.73,571830.65,21747.0,165820.12,1,0,4.02092070246396,0.32755241678788755
45,185141.25,7615.31,890869.69,37344.75,177661.92,1,1,4.852970367219623,0.2392988538496983
37,140464.07,1579.63,384162.75,19960.6,102576.69,0,0,2.746199650914287,0.3176653089937668
27,167973.75,216.75,487484.01,3960.75,360356.5,0,1,2.90343437590695,0.7470082740730728
35,148323.72,1375.81,17385.35,30757.47,63848.75,3,0,0.12648792789177618,5.042394905490626
38,56445.0,836.97,521608.95,38555.0,61999.31,1,0,9.255840552750465,0.19246799272929008
67,205039.92,51.77,325697.12,13897.96,56621.27,3,0,1.58870960347624,0.2164827438621698
69,90748.37,5863.85,956318.83,51605.88,411757.53,2,1,10.602754407599829,0.4815747966126385
21,439739.98,9451.63625,1639317.95,19769.88,86416.57,2,1,3.7494193415163206,0.0644034111753005
45,183800.06,7693.45,897683.93,16059.8,156823.57,0,0,4.925881852269254,0.1909515113449031
36,330725.4,1609.84,198857.89,32644.92,291940.81,1,1,0.6061455515663448,1.6191339666789926
77,140928.74,4521.99,818215.7,23891.34,19210.6,1,0,5.837969529848915,0.052388371330877856
62,155712.08,3621.6,938493.75,27671.77,169785.04,3,0,6.050367768512245,0.20958856090333217
84,111451.97,3143.09,1151039.76,27992.25,268606.49,1,0,10.355876616626876,0.25697703186541726
63,38204.32,1636.2,186596.29,31586.8,14733.07,0,0,4.926994905288199,0.24607666786606353
59,124157.09,1497.96,149171.0,19103.04,152025.84,2,0,1.2135348855228485,1.1357863239626533
71,69702.8,381.89,182134.76,14574.56,111022.41,2,0,2.618498109114699,0.6881360241050659
64,68808.96,436.8,633474.24,19788.6,65651.86,3,0,9.21262347229198,0.13478283201562158
48,198144.54,680.93,661792.34,21909.76,246379.09,2,0,3.3433839256938396,0.404980030394237
69,365061.54,7934.19,1427743.07,66156.81,165774.24,2,1,3.9326992922891852,0.1615480685763118
35,292505.42,4211.93,1226789.57,30841.17,315565.84,2,1,4.208474154085761,0.28140236108375083
79,190359.19,2400.71,419167.41,43977.92,360590.04,0,0,2.2145929492555627,0.9596717140951879
25,87282.0,1574.98,54129.56,14192.4,22362.6,1,0,0.6382133773286588,0.656218394077142
19,218710.79,435.52,82605.22,31230.16,115934.02,2,0,0.37968286795544015,1.772171199688253
75,72773.48,2434.49,668113.81,15015.84,258802.72,3,0,9.21418489262847,0.408349632159783
28,386244.55,3159.73,373659.25,8012.94,204912.98,0,1,0.9755968854447267,0.5650600586518794
60,96691.35,1738.54,210320.07,33530.28,52167.68,1,0,2.1931497491761154,0.40412202965005917
78,280286.64,4942.67,153326.81,42697.75,197699.67,0,1,0.5646700820274559,1.5189024510445661
38,291861.24,2730.31,479875.3,56320.23,281734.23,0,0,1.653544711863761,0.7004762325986376
81,156567.36,5084.18,157441.81,42980.4,562886.19,3,0,1.0380579323813086,3.727790627267508
24,118836.19,4759.52,1158652.64,21423.29,358651.99,2,0,9.790049310736064,0.3266898579692875
38,396733.64,2649.36,376264.9,25861.14,168867.87,0,1,0.9550847767786972,0.5139117648626766
69,236387.58,1924.16,687541.73,46675.85,80100.47,1,0,2.9166756138372416,0.18387586385765387
64,98927.54,3663.88,778915.68,18538.3,284601.26,0,0,7.910633985238086,0.38735891931688154
69,150510.55,2587.65,418952.72,12903.66,146365.32,1,0,2.8007363603415176,0.3778252654063349
83,32073.35,2347.98,50736.27,2678.24,50664.83,2,0,1.6550890380954906,1.004856716319505
35,206263.62,1184.32,698207.72,33478.56,119351.62,2,0,3.390767795115784,0.21851830266998368
22,481365.87,5352.44,414468.11,38137.68,58746.13,2,1,0.8721444044215266,0.23077378948269806
24,99158.69,2874.56,645353.76,44809.92,420341.47,3,0,6.537282007255239,0.7175722782795445
57,73938.15,329.4,104627.48,3637.2,54878.21,1,0,1.4195226686088305,0.5575132615102363
59,307710.01,2307.63,46240.24,38676.36,60248.96,1,0,0.15777150051114683,2.0376441305431006
55,92114.96,3427.57,217895.79,18873.2,51403.65,2,0,2.4026863823205264,0.3175287618588392
46,237712.32,3509.73,984353.58,32484.0,59770.95,0,0,4.15570934649075,0.09338828123064796
64,102321.97,677.78,349666.15,8179.91,14615.52,2,0,3.42393652115963,0.06506567684595863
46,124291.77,987.5,734431.49,14326.2,323312.57,1,0,5.916875992674334,0.4591101337889932
20,31270.5,126.36,115777.67,10476.6,106041.07,3,0,3.7064974976415472,1.0052857067549184
47,312880.96,4874.85,110720.16,9439.2,161043.81,3,0,0.3694536414104585,1.4748174266568543
41,106006.79,3379.99,584428.6,7414.89,141843.3,3,1,5.545008862168169,0.2539226860861525
49,130654.72,2509.62,253335.18,12511.6,60404.16,2,0,1.9581749515057703,0.2849988547789333
18,91471.63,296.53,367291.21,18730.14,234582.3,1,0,4.018598334806104,0.6891191498412056
40,153744.58,1911.28,1224014.14,63394.57,281428.13,1,1,7.973779758610028,0.28127520083954144
46,165751.68,609.8,216546.57,17657.88,133457.15,2,0,1.310130732913235,0.6958779708927217
36,77596.15,1557.94,423372.77,8059.52,103246.32,2,0,5.476182903404358,0.2619381829612104
69,287617.05,1942.08,681068.64,10560.2,397898.41,1,0,2.3747226390090574,0.5980257703337799
76,118852.36,616.1,466450.79,22744.8,97011.31,1,0,3.9298074518671733,0.25639979232997584
79,83994.66,600.32,534980.48,3466.24,294704.71,0,0,6.376367259537688,0.556723454755184
81,440914.64,2971.6,1705090.3875000002,51646.96,270976.66,2,1,3.8739062678889504,0.18888274165591915
73,319195.38,5086.3,916496.12,54387.26,292308.66,3,1,2.8872047584147364,0.3761959172399173
77,206362.56,5844.15,232222.14,23662.8,546515.45,2,0,1.1536312110103695,2.3950297833860335
55,46575.66,1442.78,584254.21,20479.73,49600.19,0,0,12.5751731698488,0.11965197285379107
27,140412.85,1234.8,138065.34,26154.24,209796.54,3,0,0.9920754403888247,1.6938180118267518
75,72997.57,1489.87,1026727.46,24904.1,410431.28,3,0,14.085637782189186,0.4233880755656243
84,52989.01,1714.85,146524.14,23002.36,7181.98,0,0,2.7975421695932803,0.2036180655435824
76,142608.78,3390.08,593776.9,22836.57,532673.22,0,0,4.187448907423512,0.9302404157704502
60,68511.32,1042.4,143116.01,23184.85,42295.22,2,0,2.1041546126975805,0.45421988061688096
58,17226.85,537.53,25730.92,2985.08,28706.53,2,0,1.5248550953888842,1.2064055395145312
54,332248.45,150.61,1242538.6,42622.08,223579.05,3,1,3.740240804735132,0.21421358908106305
21,192608.67,2494.69,1396353.87,8102.16,676745.8987499999,1,0,7.262645861165025,0.48957949327302924
57,124124.85,5842.4,812506.97,20225.7,203034.99,2,0,6.592953546368837,0.2728179740420964
27,172741.13,916.59,1199169.58,37794.12,61203.65,2,0,6.947309942918633,0.08249214929945463
73,311756.89,9451.63625,762246.27,49391.16,676745.8987499999,2,1,2.4753194909341056,0.9409590357962231
64,470606.05,9451.63625,1555674.67,15300.52,120345.9,1,1,3.3257674996953397,0.08666797867389134
62,319611.23,3662.45,439795.3,14446.8,676745.8987499999,0,0,1.3874911404083017,1.5586403442259285
49,481365.87,5605.08,1370587.81,69891.1875,676745.8987499999,0,1,2.858933247593977,0.5425377133813607
50,86750.8,2081.14,291883.94,31623.41,218063.09,3,0,3.3886152058540095,0.8493718050735649
18,287119.35,268.53,283452.09,37321.16,451327.26,1,1,0.9881626577937017,1.7222812276343267
79,446342.23,1042.24,0.0,64689.68,44416.76,3,1,0.0023350692135942416,104.58421839653387
29,97294.96,5056.72,589695.02,28538.8,36406.83,2,0,6.112873061461765,0.10919769785339703
35,118451.97,3729.34,853145.91,27369.65,344253.88,0,0,7.233946805612435,0.43369568242788853
28,147794.79,7973.3,1040360.49,33716.15,210324.24,3,0,7.093171484596987,0.23278860181679173
29,266452.26,5160.23,372970.52,10398.05,176792.29,0,1,1.4191313295672552,0.495039995980237
53,143055.44,1566.87,95186.81,53761.4,215821.45,3,1,0.6763369502061578,2.786251269706024
85,156565.48,4042.21,953116.72,40898.84,318922.1,1,0,6.1134736086141075,0.37592561987002526
20,26064.25,1262.47,76828.18,22015.68,55348.55,1,0,2.9960827570331006,0.9906850476331338
64,169831.13,4653.98,1235321.88,25753.56,388083.61,3,1,7.301228343708246,0.3337458813545924
64,72989.92,1113.1,487312.15,41186.3,290972.63,2,0,6.69168085127371,0.6800595381595481
61,155541.46,6944.52,747703.02,16460.64,452631.82,1,1,4.851745251716166,0.6216038793369957
79,118429.36,3527.33,656915.42,4185.6,359584.68,0,0,5.576680900749611,0.5507967635396656
75,247866.56,951.79,707005.3,7409.53,20368.69,2,0,2.856202506703607,0.03923709664791032
35,291468.65,4622.34,103028.74,50088.75,155982.0,0,1,0.369340167458833,1.9142291537701825
84,377880.93,3810.24,1169060.85,52417.8,299280.32,1,1,3.1038112719792452,0.2998605926414363
77,179913.72,7750.89,1265003.46,14324.8,676745.8987499999,1,0,7.074248423077461,0.5429721420931368
38,149042.79,1300.43,894827.39,22769.8,35983.53,3,0,6.01255397862587,0.0655634867317402
23,308261.53,931.75,986121.54,34867.08,292917.88,1,1,3.2019995813295288,0.3320840234633903
25,160662.66,4074.52,378938.13,4765.84,93055.01,0,0,2.3839556123370547,0.255397816761883
76,213619.52,4063.38,125768.67,47184.72,127682.96,3,0,0.6077724076900838,1.3468656863564399
40,197052.23,3784.68,63873.52,5283.64,284824.2,0,0,0.3433516078452905,4.287781114763403
29,161349.6,4120.27,1104315.26,6127.2,108447.57,1,0,6.869775506105996,0.10336610793583283
54,63066.52,2313.62,40136.79,18082.61,26689.73,2,0,0.6731053180039109,1.0546726245370883
70,153235.97,911.47,64502.66,15982.04,177662.48,1,0,0.42688495397001114,2.9602405437396517
43,275945.14,7331.89,1705090.3875000002,38864.52,85884.2,2,1,6.205662029416427,0.07284923163513818
20,26413.88,509.22,208123.36,20882.4,75066.21,1,0,7.898596495478891,0.45989054111040045
35,109285.86,2046.67,90408.36,18460.16,64771.52,3,0,0.8459926105719441,0.9002298714318578
72,132512.24,4038.01,50329.1,24019.2,120757.98,3,0,0.4102799107463583,2.6629062514771986
75,189418.65,6554.97,1145058.09,28571.94,29329.12,3,1,6.079723723086402,0.05027818086903176
31,111793.24,9451.63625,1323213.49,35024.99,325214.59,3,1,11.92080242284775,0.27031495203804806
42,272202.65,6349.69,1424975.5,21930.35,302809.89,0,0,5.258307330953611,0.22688066652368039
26,47336.04,2726.65,571500.56,2133.32,97219.25,0,0,12.130867094078846,0.17301931230442336
35,193785.75,7231.68,1028620.94,53218.8,320999.4,1,1,5.345349799972392,0.3612655232116677
79,279342.47,2065.34,797384.4,15078.0,397714.29,0,1,2.8618982999613345,0.51634487198048
56,59266.75,2498.65,73019.71,28855.93,436704.84,1,0,1.2742112567333286,6.164787016203527
73,214462.7,3426.28,599030.74,7743.89,676745.8987499999,3,1,2.8091459260747906,1.136161800535081
56,211605.61,1262.04,885758.4,32733.84,412736.08,2,0,4.191856917215002,0.502208740298318
31,57692.88,5038.21,88994.69,7166.8,34192.7,3,0,1.6298874315166796,0.43983605912335866
38,439038.72,2877.22,360182.34,42208.68,676745.8987499999,0,1,0.8269420063906893,1.980260755258021
79,31129.69,1088.96,263810.88,17601.5,169233.47,1,0,8.509555989796237,0.7053015384926676
62,168187.3,4517.22,537475.12,29719.97,200257.87,0,0,3.222552118976879,0.42431857188503463
31,84208.36,139.94,114719.72,2560.04,121171.78,2,0,1.3639935512341055,1.0772341026074548
76,143047.68,6935.48,1039003.28,13216.8,514935.26,1,0,7.311819108146319,0.5049545683204547
75,194118.09,4488.62,318746.62,31343.76,51939.23,1,1,1.6651474367999397,0.25765362819466037
33,329840.71,1430.89,941944.19,29400.9,28701.02,1,0,2.860092921822779,0.06158935045289679
54,83578.35,126.71,218389.74,21306.6,220217.22,1,0,2.6145102170598005,1.105283902956034
76,130355.79,1902.2,510286.85,29274.48,49013.39,1,0,3.929162256620899,0.15284925976207464
24,466146.25,2195.14,1254040.21,13227.76,549058.36,3,1,2.6949382302228106,0.44759580472257476
81,60950.94,363.28,16502.97,16345.28,38213.68,0,0,0.2767184558597455,3.2346090797255034
30,58421.24,4644.02,716853.6,13035.47,339792.04,1,0,12.349919652509943,0.48902035321980236
80,85435.25,1034.53,384841.73,15147.27,140555.65,3,0,4.516593092429647,0.4035037462430411
25,202228.56,2810.05,882260.0,41052.93,284934.39,0,0,4.3765828624799585,0.3683176847779622
56,235490.97,2493.56,1091099.3,9982.7,430047.01,0,0,4.643884476759343,0.402370318721431
50,83735.5,2396.93,242274.93,16084.04,189894.27,3,0,2.9219609365203527,0.841851891542037
62,110666.82,5699.95,1153133.74,13797.12,114157.75,0,0,10.471374256529643,0.11041684470111954
41,146174.05,2513.28,825633.42,18695.16,286316.33,0,0,5.665483716158922,0.36830566576469387
71,141296.85,2574.24,323789.6,2725.42,363493.99,2,0,2.309774350949791,1.122116616483565
39,226048.48,5675.42,105151.41,38636.88,103952.73,0,1,0.4902790321792918,1.2865866813416809
76,139134.53,863.83,327201.14,27288.72,122548.69,2,0,2.3578975686337533,0.4567295108358846
68,56371.97,7396.3,157910.05,36697.68,24274.52,0,0,2.9324210241366404,0.36884143385034
75,56772.53,6723.52,557278.05,54472.62,356023.84,2,0,9.934409651991906,0.7278272863189258
70,53260.97,3152.41,1006551.5,19390.88,203845.23,1,0,18.95767031655638,0.2210904471089479
83,268022.95,4157.62,1500235.15,46272.94,550252.79,3,1,5.6129251991294025,0.3965223347076211
39,246045.47,5773.74,651837.19,41317.32,560845.62,2,0,2.6727211437788303,0.9156812894194301
64,271368.12,5289.24,179431.2,50481.36,295926.49,1,0,0.6807005922434809,1.8752985576552454
70,224007.73,58.87,1025677.09,36622.72,305199.65,0,0,4.579020375770068,0.33324564028579023
67,95926.86,637.85,205841.59,14361.6,21104.14,3,0,2.1524674111088387,0.17176319461543185
25,304544.09,2206.88,84358.24,9285.43,160488.82,1,1,0.28424495119902016,1.9612089579618444
38,85465.24,2171.62,744818.47,12609.63,284050.2,0,0,8.740279556928641,0.3971397168873862
25,225936.17,7663.5,1147412.23,34026.48,479426.13,3,0,5.112398470771634,0.444518183653479
31,213129.57,1001.33,1705090.3875000002,23237.64,122461.99,3,0,8.00495077947185,0.08539959669571709
36,446286.72,8339.73,577470.79,24178.7,109569.74,3,1,1.3126326501492136,0.2283130929210815
38,122753.35,1693.53,564651.43,39977.76,241664.32,3,1,4.613682314983665,0.4972968819270821
76,375292.91,844.19,1538278.4,48496.64,39965.89,3,1,4.101123546405393,0.05747591069018701
81,245875.8,7988.07,552747.16,16343.46,413930.54,1,0,2.2805629102172724,0.7673376125526971
50,225213.91,647.72,320077.56,2812.86,224774.97,0,0,1.4240917890018425,0.7096014395826872
68,130640.72,1044.24,408680.88,38007.6,301736.49,2,1,3.136274203020314,0.829198026232743
63,200269.34,1247.38,918056.58,44615.8,572390.41,1,0,4.590337991826408,0.6711659752167551
46,404829.66,820.72,1503605.71,17675.79,180854.97,3,1,3.716196165073478,0.13196433144003497
56,229771.57,186.12,563212.17,26010.24,46284.65,3,0,2.45199303812913,0.12831910029563579
28,42229.05,2321.2,664377.36,19083.48,212782.56,1,0,15.787676019233203,0.3477819004410323
64,393255.36,3440.64,1294827.24,56124.8,202229.59,3,1,3.3013354986439345,0.19899913953109624
72,236187.3,4670.0,1705090.3875000002,6094.29,194915.6,1,1,7.23900221349751,0.11756604837936778
45,237907.08,5751.58,828427.07,28876.88,249837.39,3,0,3.5063212494558798,0.334117800644022
84,38470.88,2669.86,419352.53,15389.2,121873.78,3,0,10.969917766372905,0.325249697653014
53,43597.41,21.78,424193.82,29534.35,20257.32,3,0,9.730293611478297,0.11737322396153284
73,177102.53,4341.49,553965.35,17906.4,97829.16,3,0,3.152449826662555,0.20729703527000445
23,28060.86,3681.83,647893.46,11784.74,260927.23,1,0,23.220075578581692,0.41854188709045886
85,231817.65,4842.5,192352.0,7878.06,376189.03,0,0,0.8506448926559302,1.9476463205296268
52,244571.62,2057.62,186515.14,57111.84,22796.93,3,0,0.7710328778130513,0.42375338965506115
17,105340.14,1030.97,408047.5,34372.98,110056.81,3,0,3.8834054141184926,0.35306047013310154
36,51778.43,2038.95,185550.06,13915.94,203354.36,0,0,3.622918076117797,1.1582189264769482
